imgID,imgNames,imgURLs,imgPaths,mseIndex,brisqueIndex,contentLoss,distsLoss,dssIndex,fsimIndex,gmsdIndex,haarpsiIndex,lpipsLoss,msdiIndex,msssimIndex,msdmsdIndex,psnrIndex,ssimIndex,styleLoss,tvIndex,vifIndex,vsiIndex,srsimIndex
e6deb1a1-d527-3a4d-98d8-3e30d0183d3c,baryon_density_sz_abs__1.1748000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_0d2xNpqc5viSywu,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.070036963,49.02166748,970.8163452,0.244488239,0.555254817,0.836814582,0.125652298,0.687399149,0.232429028,0.375425428,0.796248853,0.137160525,11.54672623,0.749279678,2184081152,169.4486694,0.588919878,0.932927549,0.878552973
9ca66a6c-c93c-3e58-bff3-51c8231f7305,baryon_density_sz_abs__1.7233000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_5nhIBYnBLwblUt8,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.062812001,47.28826904,1269.101563,0.237519622,0.496314257,0.828450799,0.161580309,0.624689341,0.268691212,0.380958408,0.788910866,0.168398678,12.01957321,0.748724461,2122581248,164.8236694,0.494322121,0.932914734,0.864196062
cba70565-c912-3b40-bac1-6bee65b2d1b2,baryon_density_sz_abs__2.0978000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_8jkLiIjqX7YsJQG,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.060726337,46.41326904,1350.466797,0.236477375,0.466616899,0.82420212,0.174221143,0.602751195,0.275764376,0.382883906,0.783708274,0.180691525,12.16622829,0.74584204,2173665536,164.5252991,0.460442066,0.932144582,0.857471466
16dbc532-38d0-3540-8146-6926ab174396,baryon_density_sz_abs__2.7091000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_dgybHGCFdShuSOy,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.040674992,43.58612061,1976.914307,0.224561989,0.334120035,0.800654948,0.235493228,0.485832065,0.355735421,0.388341725,0.766679943,0.234033406,13.90672493,0.7391904,2768730112,149.648407,0.349032938,0.926221132,0.832438171
02ca65e8-79bb-38d9-8352-b057159cb464,baryon_density_sz_abs__3.3248000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_6JTwt1wDYNKWc2q,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.039367884,43.95819092,2424.031738,0.228778243,0.24852483,0.772480845,0.266457647,0.427309662,0.373346418,0.396881193,0.734112918,0.264236957,14.04857731,0.702599347,3125895168,153.3694153,0.282477736,0.913018763,0.81319958
f0a3b220-b048-375e-8d08-6c9398624775,baryon_density_sz_abs__3.6894000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_1SVbOAae4YGnUJ8,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.040864892,43.85174561,2534.40332,0.227414787,0.232741565,0.764574885,0.271751046,0.414957494,0.373575002,0.398744851,0.723733246,0.269965112,13.88649464,0.690484047,3221087744,157.2238007,0.266706705,0.909469426,0.805732906
52f2ec2a-f2f3-34ed-b1d5-55f4fc935830,baryon_density_sz_abs__4.1368000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_8AObHv3a8CdVCCy,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.043189462,44.10858154,2546.980957,0.228579998,0.230194449,0.761866391,0.271182001,0.413338184,0.368629396,0.399009377,0.719123065,0.270284444,13.64622116,0.684702873,3273945088,161.7887878,0.260691226,0.908711731,0.804707527
df58ce1e-166d-3c9f-9495-a0637459be8d,baryon_density_sz_abs__4.5293000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_821iquhhaDrJiey,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.044693757,44.08905029,2494.534424,0.231447995,0.238125175,0.763245344,0.267501831,0.4180215,0.364475101,0.397742778,0.720487177,0.267311633,13.49752998,0.686437428,3262430208,164.6045532,0.26294297,0.910182536,0.809207976
ac3d0159-06f8-36af-bb9e-abd5a9021934,baryon_density_sz_abs__5.4078000__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,IM_2fo48VU992JO7KS,syncDarwin/images/imageDB/baryon_density_sz_blue2cyan,0.043191757,42.46795654,2246.259766,0.228730202,0.275755882,0.776720047,0.25470072,0.440853447,0.353249997,0.392293155,0.738004982,0.255387455,13.64599037,0.707336426,3008398592,164.1940155,0.282910913,0.917845309,0.82718873
eb471f94-ee4e-3941-8129-1e9c45e7a7d1,baryon_density_sz_abs__0.0635493__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_2n2gWJo9S4cG4tM,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.035567667,45.68670654,434.9958496,0.217711329,0.587574959,0.809359848,0.114755854,0.511204481,0.177041382,0.385354042,0.805341959,0.141370088,14.48944473,0.798821986,1740013952,127.6185532,0.906076074,0.92796129,0.84217298
30d2d65b-2d29-38f8-8f63-95e0f68191cd,baryon_density_sz_abs__0.1156320__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_9nSzcrrxoz8Tzfw,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.042684976,50.71893311,537.1824951,0.233218789,0.548571527,0.785688519,0.125827819,0.422176927,0.214054435,0.402985305,0.780051887,0.154005811,13.69724846,0.774010837,2305022720,131.8838959,0.897845864,0.917977095,0.82663703
68652d53-f958-36a5-bba0-59d2c41f0a9d,baryon_density_sz_abs__0.1548870__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_9XnaBBWuWnWf6yq,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.042472534,50.54217529,538.041748,0.23280555,0.549332798,0.78600949,0.125743881,0.422946781,0.214671046,0.403183281,0.780104458,0.153868258,13.71891785,0.774202287,2276676352,131.6487579,0.892726302,0.918222249,0.825736463
b298bd5c-2f38-3be7-9264-3c2a99a85e9e,baryon_density_sz_abs__0.2381620__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_af0dvo6f0odszpI,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.041998778,50.36248779,541.793457,0.232147038,0.550632656,0.786573946,0.125801101,0.424474984,0.215865061,0.403667808,0.780151188,0.15373908,13.76763248,0.774541199,2213068800,131.1327057,0.875676751,0.918746471,0.825387776
74eea845-6f49-3905-9dad-3345cdc2a6a6,baryon_density_sz_abs__0.2864560__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_5pvRrmjrpmGYh94,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.041734159,50.21209717,543.5490723,0.231591225,0.551060736,0.786914587,0.125942394,0.425228,0.216758236,0.403949916,0.780177891,0.153750569,13.79508209,0.774750233,2169430784,130.8475037,0.864133835,0.919048965,0.825058758
58282814-ba02-395f-84a0-8c5e3455e7c1,baryon_density_sz_abs__0.3493710__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_9vRhCI1pLMsGLQO,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.041377354,50.11639404,548.895813,0.230706334,0.550734222,0.787274301,0.126331419,0.426119387,0.218370706,0.40433374,0.78014493,0.15390408,13.83237076,0.774931908,2125589760,130.4768372,0.847579181,0.919429779,0.824612737
ee8427f4-9217-329a-a96a-5829030636d5,baryon_density_sz_abs__0.4265500__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_e9if5Vu1TvEke7c,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.040937793,49.91522217,555.8043823,0.229964495,0.549691856,0.787743449,0.126936719,0.427115321,0.219771087,0.404804856,0.780144036,0.154192388,13.87875462,0.775209844,2062088832,130.0012207,0.826629162,0.91981107,0.824426293
9566e7b5-e1a5-33f3-b464-c581cc30d01e,baryon_density_sz_abs__0.4749020__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_5d7iDQS6IlqaFka,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.040676638,49.79217529,560.1702881,0.22910881,0.548772454,0.788007081,0.12743032,0.427642316,0.221396774,0.40508619,0.780107677,0.154444844,13.90654755,0.775312662,2020710528,129.7284241,0.814150155,0.920067191,0.823955297
e4a90fb4-0c3f-3616-a171-053409fc6ddd,baryon_density_sz_abs__0.5072910__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_eOIfu9y1AUVR1nU,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.040503323,49.90447998,563.986145,0.228997469,0.547858179,0.788114846,0.127883032,0.427873701,0.221465766,0.405320048,0.780061662,0.154709861,13.9250927,0.775389016,2002344064,129.5270386,0.8053689,0.92018944,0.823691726
74852a38-eb8c-367d-902b-2b08635c7f61,baryon_density_sz_abs__0.5532130__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_bDts7q7s5PRyxvg,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.04023527,49.63201904,570.3302002,0.228736699,0.546422422,0.788376153,0.128556341,0.428373069,0.223389044,0.405542672,0.78003335,0.155102417,13.9539299,0.775512993,1959835648,129.2786255,0.793081403,0.920534968,0.823747694
768afdf2-b88c-3c69-b0b7-6f84c176602b,baryon_density_sz_abs__1.1748000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_6ROfdXkNZVCCWuW,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.036390405,48.34100342,715.2051392,0.221283495,0.512238681,0.789402604,0.14755857,0.426840216,0.248304963,0.409837484,0.77762872,0.168024108,14.39013004,0.774897099,1530988800,125.5079803,0.638570607,0.923345327,0.820202172
f2913606-7b3d-347f-b420-9ab93e53201d,baryon_density_sz_abs__1.7233000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_ezWMIkxMqLlktD0,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.03262946,46.88104248,910.9833374,0.217455029,0.469492316,0.787212014,0.174516574,0.41764909,0.276952505,0.412812978,0.773576915,0.188001484,14.86390018,0.771785438,1284191488,122.1359482,0.533183396,0.92472285,0.819329441
84f772cf-1d69-3154-844f-b48c595f96ac,baryon_density_sz_abs__2.0978000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_5hFDygxaPevwzEa,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.031667106,45.83221436,955.1887207,0.215535581,0.445960224,0.785173416,0.185316771,0.410239726,0.283093512,0.413650453,0.769439161,0.197216615,14.9939146,0.767492115,1251638400,122.1273575,0.497218668,0.924308121,0.820179343
3ed7061f-dee8-3559-b6e7-d475b039ebd5,baryon_density_sz_abs__2.7091000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_8rcgZvTitCPGE0S,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.020714682,43.45526123,1357.36377,0.203686059,0.340344191,0.775420308,0.234357715,0.396759868,0.344006687,0.411624491,0.763651431,0.235476851,16.83721542,0.759677589,1040123904,111.2004623,0.368536502,0.923229098,0.8080585
ef02bf4f-6f75-391f-981e-dacc3e16546e,baryon_density_sz_abs__3.3248000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_bd3zhYrcSEa7nZI,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.020251652,44.01092529,1681.970337,0.203193724,0.260817558,0.749971092,0.26482141,0.350958198,0.356638491,0.416043252,0.732960045,0.263804436,16.93539429,0.722334325,1204809600,114.5116501,0.295123786,0.910585284,0.783704102
3f504068-e29b-3477-a500-ed458c2d5762,baryon_density_sz_abs__3.6894000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_1ZVMoDbyAbSR6jI,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.021157347,43.80291748,1763.403564,0.203926206,0.246218786,0.742833555,0.270307124,0.33779636,0.355971873,0.417767048,0.722550154,0.269554794,16.74538612,0.710045516,1325173248,117.4060287,0.278999537,0.907106042,0.776647449
803fe140-b419-31e5-b3e7-5914d440f512,baryon_density_sz_abs__4.1368000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_2mj4pb7Od43e0YK,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.022512542,43.93475342,1768.060059,0.20394516,0.244148031,0.740350783,0.270125866,0.331856996,0.3512474,0.418358564,0.717472851,0.270191967,16.47575188,0.704041898,1447587968,120.6783447,0.274208397,0.90616554,0.773958325
7a8e99c6-4738-3caf-8546-7224ef220da1,baryon_density_sz_abs__4.5293000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_9p3T0NFehl4WOqi,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.023389786,44.00506592,1723.587769,0.206552267,0.252334595,0.742352307,0.266369402,0.333202779,0.346241355,0.41772449,0.718693674,0.267294794,16.30973625,0.705983341,1480297728,122.5959015,0.278784424,0.907663763,0.779567003
800dfd78-adff-39dc-a4ff-af5dd5b5a20c,baryon_density_sz_abs__5.4078000__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,IM_2lVElwmEgQMAbzM,syncDarwin/images/imageDB/baryon_density_sz_cool2warm,0.022522604,42.07733154,1525.036987,0.207048297,0.290685713,0.757804394,0.251865536,0.360578686,0.336140215,0.413475215,0.738248169,0.254176468,16.4738121,0.728833854,1282889344,121.9574051,0.305371165,0.916488051,0.805039227
6bd68803-e897-37c5-9d5e-f39a7b6060d6,baryon_density_sz_abs__0.0635493__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_bErx64PbJp2RCmO,syncDarwin/images/imageDB/baryon_density_sz_jet,0.051229514,46.53045654,462.436554,0.213357568,0.665383458,0.857151389,0.075361051,0.545701683,0.180437848,0.404149592,0.84263128,0.108789131,12.9047966,0.80593437,2850481920,157.6192474,0.903723359,0.936461985,0.912177026
23b38f85-3fdb-3361-936d-c705ba372923,baryon_density_sz_abs__0.1156320__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_7NCMk5eCGQm6Oy2,syncDarwin/images/imageDB/baryon_density_sz_jet,0.060089592,51.48358154,562.4672852,0.227444649,0.629756689,0.838563859,0.083434582,0.458342612,0.215954319,0.421718121,0.823176205,0.118917435,12.21200752,0.784211159,3645158400,161.9234619,0.892906189,0.92727828,0.902359247
00e628ad-0401-3818-b410-ffef6f849d07,baryon_density_sz_abs__0.1548870__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_6EkBEQ4eB9gV7bo,syncDarwin/images/imageDB/baryon_density_sz_jet,0.059782013,51.46795654,564.7218018,0.226970613,0.629549026,0.838702023,0.083650351,0.459126621,0.216492638,0.421947151,0.823119223,0.118949294,12.23429489,0.784491837,3600531712,161.668335,0.883514285,0.927494824,0.902024448
e6e23095-9936-3464-8381-e2ddac29e2ec,baryon_density_sz_abs__0.2381620__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_8uDXiXlfIsSSC7Y,syncDarwin/images/imageDB/baryon_density_sz_jet,0.059098892,51.47186279,571.8956909,0.225874901,0.627915263,0.838899851,0.084456481,0.460664302,0.217905134,0.422470987,0.822951496,0.119229458,12.28420639,0.785055876,3509602304,161.0988464,0.858069539,0.928072631,0.901349962
1f228884-7822-3556-84d3-09cff77b20e6,baryon_density_sz_abs__0.2864560__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_ctEUy4RzS9YMYh8,syncDarwin/images/imageDB/baryon_density_sz_jet,0.058716845,51.23553467,576.4607544,0.225378871,0.626505971,0.838992,0.085056618,0.461466879,0.218959361,0.422781587,0.822834194,0.119491845,12.31237221,0.785366595,3452611072,160.7809601,0.84300369,0.928455114,0.900844753
7c063016-2af0-3a35-85ab-2325958f761d,baryon_density_sz_abs__0.3493710__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_1ziARVnw6U3oGnc,syncDarwin/images/imageDB/baryon_density_sz_jet,0.058200818,51.31561279,584.0903931,0.224664092,0.623949468,0.839027226,0.086170487,0.46233955,0.220475823,0.423198879,0.822616637,0.12001887,12.35070801,0.785696745,3386624512,160.3681793,0.822844923,0.929019094,0.90031451
a5c787ff-2d59-30e0-8b27-32ca5dcaa250,baryon_density_sz_abs__0.4265500__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_da0FrBOsgPznF66,syncDarwin/images/imageDB/baryon_density_sz_jet,0.057568513,51.13201904,594.4509277,0.223638773,0.620331526,0.839081049,0.087761596,0.463341206,0.222248837,0.423691899,0.822360337,0.120839417,12.39814854,0.786135375,3295942144,159.8400116,0.79894644,0.929717779,0.899559796
491ce6f7-3233-3ed2-9dce-2e1faf5b2cd2,baryon_density_sz_abs__0.4749020__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_201pThxU2B8l0Dc,syncDarwin/images/imageDB/baryon_density_sz_jet,0.05719322,50.95916748,602.0152588,0.223184884,0.618116558,0.839064538,0.088874437,0.463869542,0.223754704,0.423998594,0.822178423,0.12143942,12.42655373,0.786343753,3242481408,159.5380707,0.785165071,0.930088639,0.898932338
daff094c-884e-3b01-b5e0-50538e560fce,baryon_density_sz_abs__0.5072910__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_2nx19PAWkcj6oKO,syncDarwin/images/imageDB/baryon_density_sz_jet,0.056943092,50.95135498,606.6188354,0.222586811,0.616532803,0.839020908,0.089783609,0.464070916,0.223862961,0.42425096,0.82203722,0.121938176,12.44558811,0.786502063,3206660096,159.3098297,0.775690556,0.930315852,0.898351967
80b4eb36-532f-3963-b36b-f0c3a06e7e8d,baryon_density_sz_abs__0.5532130__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_efBtH5hb68O2O5E,syncDarwin/images/imageDB/baryon_density_sz_jet,0.056558918,50.66619873,616.2680054,0.22244972,0.614053249,0.838968277,0.091141693,0.464592427,0.225742057,0.424481094,0.821839333,0.122702308,12.47498894,0.786700308,3146712064,159.0322571,0.762563586,0.930751204,0.898089111
ae3d34d4-680a-3c90-a560-2190f67afe6a,baryon_density_sz_abs__1.1748000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_8v8bLbNWTEodWmy,syncDarwin/images/imageDB/baryon_density_sz_jet,0.05106958,49.46990967,806.7841187,0.21758014,0.566020489,0.835558951,0.121672548,0.46223709,0.249667555,0.42876178,0.816803455,0.142907083,12.91837597,0.787413836,2489375488,154.7304688,0.610515058,0.933920324,0.88712889
9d64db9f-d773-34b9-b846-be1a6538b101,baryon_density_sz_abs__1.7233000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_cUSfRtFiYiXBcIm,syncDarwin/images/imageDB/baryon_density_sz_jet,0.045790244,47.93670654,1056.078735,0.213925123,0.509224117,0.82898891,0.157939523,0.451261699,0.27858457,0.431126952,0.809593379,0.170476139,13.39226913,0.785061061,2089632512,150.7876282,0.513495445,0.934514344,0.873193383
b21ac540-1c74-308b-b7d4-1b41a5eb1c05,baryon_density_sz_abs__2.0978000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_9Tae7MjKkRRJrXU,syncDarwin/images/imageDB/baryon_density_sz_jet,0.04426432,46.92596436,1118.006592,0.210529625,0.479847342,0.825147152,0.171051294,0.442484438,0.284765214,0.431839526,0.804256678,0.182094797,13.53946114,0.781276643,1997674752,150.454071,0.47861439,0.933756709,0.865772486
95db4786-64ca-37a2-bb0f-e1eec287af7e,baryon_density_sz_abs__2.7091000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_cx394FMAwwJ2EV8,syncDarwin/images/imageDB/baryon_density_sz_jet,0.029647578,44.15057373,1650.609619,0.203101635,0.350721031,0.805675924,0.231672004,0.423279852,0.343277544,0.424971819,0.787890971,0.231839418,15.28010559,0.770194471,1908571904,137.7782288,0.367120445,0.928577781,0.84231317
bdb54967-e1f8-32e1-9a13-91700c663adf,baryon_density_sz_abs__3.3248000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_6VHKCcv4Sb04ZGm,syncDarwin/images/imageDB/baryon_density_sz_jet,0.028697325,44.66033936,2031.593018,0.209053755,0.263022989,0.778196156,0.26353237,0.374923825,0.359737992,0.42849648,0.755706131,0.262047708,15.42158508,0.732479155,1988546816,140.5281677,0.300187588,0.915152848,0.822505891
8ddf0259-9431-39e4-b4a6-9843620b2487,baryon_density_sz_abs__3.6894000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_39Tcxch4Hj1NfkW,syncDarwin/images/imageDB/baryon_density_sz_jet,0.029789818,44.35369873,2126.312744,0.207158029,0.246486798,0.770185947,0.269179404,0.360581845,0.361063182,0.430266291,0.745315254,0.268020332,15.25931931,0.720142901,2060340352,143.6303101,0.284280211,0.911525548,0.814311087
84f4bb84-b8a5-3f10-8ade-5abee941d46b,baryon_density_sz_abs__4.1368000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_6DcnCNH9Z3xaPGu,syncDarwin/images/imageDB/baryon_density_sz_jet,0.031483755,44.68963623,2135.02417,0.208125889,0.243525326,0.767307281,0.268879294,0.353630126,0.355492949,0.431516707,0.740552962,0.268608063,15.01913261,0.714266479,2150303488,147.3919983,0.278085083,0.910419881,0.811466634
5efd4f22-0072-38a5-b4e9-7e3868bae68e,baryon_density_sz_abs__4.5293000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_0xflflvq1CQGjae,syncDarwin/images/imageDB/baryon_density_sz_jet,0.032580774,44.73553467,2086.073486,0.207126856,0.251469463,0.768430233,0.265286207,0.353994876,0.352149427,0.431415945,0.741807163,0.265808344,14.87038517,0.716009796,2204587520,149.7606201,0.280300111,0.911650598,0.816332281
db239942-babc-3788-8a0e-85a45c0fec03,baryon_density_sz_abs__5.4078000__NVB_C009_l10n512_S12345T692_z54__jet.png,IM_8ILoyuLTOjqymzQ,syncDarwin/images/imageDB/baryon_density_sz_jet,0.031502474,43.03826904,1886.289917,0.208307266,0.288248748,0.780730963,0.252473831,0.377612442,0.34441784,0.427161127,0.758856475,0.254216611,15.01655197,0.736445248,2132462848,149.8973541,0.298877507,0.919277906,0.832420468
4a4ac03c-cf70-3ad6-8c27-5c52ef3657a2,baryon_density_sz_abs__0.0635493__NVB_C009_l10n512_S12345T692_z54__plasma.png,IM_8xq7xI63QEJkwx8,syncDarwin/images/imageDB/baryon_density_sz_plasma,0.045747187,47.24432373,398.2580261,0.222604513,0.67345655,0.865971267,0.071070775,0.56178844,0.178118423,0.38972643,0.85124588,0.101049908,13.39635468,0.825218916,1883369472,145.6608124,0.916907549,0.946074724,0.915468514
