imgName,imgID,imgURL,imgPath
temperature_zfp_abs__18.8945__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,35783f7a-e46c-3cf5-909d-0e5639abd3d2,IM_8eM5JMwhzdUDgp0,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__1818.22__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,59eca1ce-6af4-3ea7-a2e1-5cd701e06fde,IM_6ol2WWvVFu0FQ2O,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__18728.9__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,64a9bc2d-95d9-3c90-bd2a-7af2464efc53,IM_77H1qStEi5T0iUe,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__2.85449__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,eaad1758-4f52-3b9a-b2fd-18d1c0cc783e,IM_b29LalMscSftM0K,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__2010.56__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,f72acdbd-4024-33c5-8f84-600c844f7373,IM_8ocj8dSsOL9AkfQ,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__202.771__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,044b38dc-8f4a-3921-84e6-6ecaf8e816f4,IM_0Dm45RS7NS94j1Y,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__21.3691__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,69fc348a-45d8-3acb-b00f-74326c57f9f0,IM_6hxEicFRwv2UekC,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__21474.0__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,9e8f71ab-bded-3482-a25a-4a50e90cbda0,IM_7NIooGVIJVTpBfU,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__247.760__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,fb67b211-0ac6-3ef6-aa66-e94c17c79642,IM_cIy5fmiqrgjNcLY,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__2474.03__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,7ee191c2-8dfa-3de6-b939-f819c41c1a75,IM_5u3NO17O8YTstfg,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__25.0005__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,de116c2a-e757-3067-b41a-4af51aaf0e80,IM_0U5c66rlhqAztBA,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__2510.36__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,6224e0f3-fce0-3940-af70-d1e1b4c42f9a,IM_cSAJ6Sw33gUhyqG,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__276.153__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,12c4a148-7138-3038-9deb-fbe20ecf3a35,IM_87x45bZXTLZd81g,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__29.2104__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,cf220fca-a955-3915-a86a-f721b7e5d80f,IM_4TI0s7ySy7FxEH4,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__5.39600__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,01f0e710-6b72-334c-95c6-f3e9634d0552,IM_8AMCNFTs4T3GEU6,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__50.6729__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,8d12eae8-cc88-37cb-8bdd-239969637e8b,IM_1NyWpw8Mse3qjye,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__5074.82__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,b91d5687-ce22-3610-a14d-2545418c5849,IM_bdqkQK0P8r6fT1k,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__516.683__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,6ddb21ca-5970-3557-939b-6cc62ab256d1,IM_cPgknDpDRiLKtYW,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__7285.65__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,47efc764-da84-3cd6-9ce6-83aa5518848a,IM_b3N1ARJV9xc5xPw,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__77.3667__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,ce65e1f7-7617-348f-b515-930c07900e5b,IM_bxCyUr3srDrtdP0,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__8.17334__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,7279a397-9548-36bc-b829-0240805eca68,IM_e4zhj5OstyGSZOS,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__805.253__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,bf0f2b94-84db-3451-8b01-d6a18c091695,IM_0e26vOW0HkQwSk6,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__9538.60__NVB_C009_l10n512_S12345T692_z54__blue2cyan.png,a12405da-1760-3620-bb8c-5ce3bc130570,IM_eEFNdeSxZTbBS3Y,syncDarwin/images/imageDB/temperature_zfp_blue2cyan
temperature_zfp_abs__10.7725__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,bde67e28-4e0d-3b19-9c08-7c60db0e0407,IM_51KT1ZVt8Px88Wq,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__1037.16__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,c1c069c5-8498-351c-acda-38a4b96374c4,IM_dbDLHYvv5nyiHBA,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__105.853__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,e6fb03ef-e6df-3cf3-80e8-4f85ffb4b6c3,IM_abBHjuFUxcTzFmC,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__12.7065__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,63ebacc3-38ec-3594-8bcf-6bcd36f61fb8,IM_6KDlVg1ppNPY0Gq,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__1298.79__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,b0d54a72-3d14-38e9-bb9d-50c2c8967ca8,IM_40dOCtsbgVOaX0q,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__134.604__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,07b0f297-4e5a-372a-a223-56e5e140f9f7,IM_1Yrfyg2u16wRhcO,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__13916.4__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,ae733d7c-ca98-3907-b167-b25d00fc46e8,IM_8kKkRawqKU1Xl8W,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__14.8223__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,9df66850-85c4-3762-a3fc-d39ba7dc4f0b,IM_a3GZODZNjAc3PVQ,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__1491.37__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,0b4d76b9-6381-3dbd-ab52-06fb17685204,IM_9mEHmfcgEJbq1AW,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__15074.4__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,1d52981f-5b6c-38e5-9065-11fea3c20a76,IM_2itROIwMjHDZsR8,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__15498.6__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,0bbe58bf-b01f-33c2-ad78-fa2d494ce676,IM_bwuFb8TZuvygUn4,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__159.592__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,78868986-7c5d-3acd-8bfd-4d79a25c9c3f,IM_1Ho5hXCqynxPvzE,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__178.649__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,1e8a646b-8e6b-3398-a71a-c8e5f9d445ff,IM_9moYyKYvJ26a0aW,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__18.8945__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,89baa103-7e8c-3cc4-853f-94f0f5fd2061,IM_88nHliiAQOkVzTw,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__1818.22__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,6f978590-911e-3cef-a817-beb05136014c,IM_8wVSx0csXmOHmBw,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__18728.9__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,7e99efd2-861a-3543-9af1-78a7f42fe951,IM_3f0tqd1ijHqM9LM,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__2.85449__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,7085500b-faa4-3996-9f28-c7aa9362fded,IM_aaeC0Yhhn3N1OTQ,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__2010.56__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,64d7c4e8-4399-3c0a-8151-7439223101fe,IM_0v00b4Q8FP0ryDQ,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__202.771__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,d4e36d2f-5fb4-3680-b5a5-3a5b27ad1d93,IM_bHKEbJAIZlVSKRE,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__21.3691__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,81fa54b6-90a6-307f-950a-4725635be468,IM_79bsckEo5PThd0W,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__21474.0__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,54435427-5c0e-3bff-9351-93698e0f248a,IM_86szkZWjWoLFLMO,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__247.760__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,d8449d12-d23f-307a-b810-078353d50f36,IM_57uFS0EdP1GXyEm,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__2474.03__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,adf05eec-390e-300a-b6b5-b4b9e07351d6,IM_9ZWvWC3O5HLh0AS,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__25.0005__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,c734c86f-c3a0-3df1-953f-39a117fc2a9f,IM_bfrywuvSVrMGeLc,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__2510.36__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,d9e21758-271d-34d5-9600-e221f235f113,IM_3DzUGiWxmpoxWVE,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__276.153__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,9047c858-36c4-3477-97f3-150aa5a6d35a,IM_9WtlB5jpk2FJ4Im,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__29.2104__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,6c335e70-22e8-379a-a959-7e9cc3758ee9,IM_6JAuahUygdeumiO,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__5.39600__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,3a956046-7942-3dbe-bfb2-fadf6ba734f2,IM_agbgZLqTDL711To,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__50.6729__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,1eef2a9f-d0ba-31f9-8a47-2ed721bc2000,IM_a8CGVIBItEZ59Sm,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__5074.82__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,c6901512-0623-357a-ad4b-6cfc70e9a3a4,IM_8qXOpavpnra51R4,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__516.683__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,d5e8cadb-89b0-32c1-a95a-6a7c1b375b5e,IM_6u6VazRkPyOZ35Y,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__7285.65__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,dadea3df-0390-34e4-a616-69432a81a3a8,IM_8owRtH6sA4QqGYm,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__77.3667__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,fd574317-cdc0-3307-bf03-3a10c239c43c,IM_3K9DHlDhZ6Ntm74,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__8.17334__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,72722375-409d-38d5-816b-73602b6afe39,IM_blMnMRqAb1Qhpae,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__805.253__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,a5b65adb-a27a-314e-b454-acf0da629e5f,IM_etaMVjbZusCk4g6,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__9538.60__NVB_C009_l10n512_S12345T692_z54__cool2warm.png,49aaada4-4f79-3020-a60a-0cb65aa66397,IM_esRxjptp84bl8Bo,syncDarwin/images/imageDB/temperature_zfp_cool2warm
temperature_zfp_abs__10.7725__NVB_C009_l10n512_S12345T692_z54__jet.png,14efabcd-1625-3ac8-ae70-05f94295b151,IM_aazaUcpScZrut2C,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__1037.16__NVB_C009_l10n512_S12345T692_z54__jet.png,d6f5a691-d824-3553-ad12-b8c024fce578,IM_7R1ci9phtgnOTA2,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__105.853__NVB_C009_l10n512_S12345T692_z54__jet.png,0ed77400-1f01-3681-a3ab-e6bd9ae33d65,IM_6nw0Lx8bdhKBlY2,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__12.7065__NVB_C009_l10n512_S12345T692_z54__jet.png,b89e556e-b14d-3a71-a708-113d5f3ab3d2,IM_6LqzoKPfrFdNs1w,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__1298.79__NVB_C009_l10n512_S12345T692_z54__jet.png,ad0cc4c9-a30e-3b44-a242-8002922444f1,IM_3OeM5UzJVWIM2Ts,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__134.604__NVB_C009_l10n512_S12345T692_z54__jet.png,dfc0e685-0793-35a5-bf49-d52408a21ef7,IM_3KwNtleaYYYGto2,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__13916.4__NVB_C009_l10n512_S12345T692_z54__jet.png,154a829e-4476-3ee6-a82d-b64a2a59b275,IM_b9jC3HE7zlexpT8,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__14.8223__NVB_C009_l10n512_S12345T692_z54__jet.png,e1ddc28a-1904-349d-a53e-f75541743046,IM_3kqVKKMFbbGlrAW,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__1491.37__NVB_C009_l10n512_S12345T692_z54__jet.png,cef264dc-aaa8-395b-948d-ff9850483c3d,IM_cHYJZunoguT6uCa,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__15074.4__NVB_C009_l10n512_S12345T692_z54__jet.png,9b66a4fb-895c-359e-a311-67257d779a9a,IM_9pntp1jwzJ2pni6,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__15498.6__NVB_C009_l10n512_S12345T692_z54__jet.png,d7a8e91c-8e60-39f2-8dcb-1535a7d5c730,IM_1FDLtAHZ6xNGmy2,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__159.592__NVB_C009_l10n512_S12345T692_z54__jet.png,71c4e968-f4f3-339a-b7af-000a10c8a078,IM_2sDhXOggyk07vwO,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__178.649__NVB_C009_l10n512_S12345T692_z54__jet.png,f793f445-6fb5-3b72-8d80-b96938c450ec,IM_ewYBqKHyhjTNYXQ,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__18.8945__NVB_C009_l10n512_S12345T692_z54__jet.png,d3881136-5aa4-3885-b45c-b3a72c81ba41,IM_8CxKq5KSuE2fUd8,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__1818.22__NVB_C009_l10n512_S12345T692_z54__jet.png,774439be-cf86-3c2b-8cb6-2bb0c65a06b0,IM_2gGzox4MtwH8MfA,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__18728.9__NVB_C009_l10n512_S12345T692_z54__jet.png,e27b005b-6eee-33d0-9dbb-065866831b1e,IM_1EPfMuLfnWFhpUW,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__2.85449__NVB_C009_l10n512_S12345T692_z54__jet.png,4e50ac23-e304-3956-976f-d9826af1438f,IM_06PffvQ95rBMqUe,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__2010.56__NVB_C009_l10n512_S12345T692_z54__jet.png,6b6ea714-f89b-31af-8439-3f51bf424368,IM_2ie1RFPN4gQy9CK,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__202.771__NVB_C009_l10n512_S12345T692_z54__jet.png,2db64a40-aa38-35a3-91da-e404fcbd5830,IM_5yykYe7BWoVl6ho,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__21.3691__NVB_C009_l10n512_S12345T692_z54__jet.png,eef760b9-c4f9-3992-9e53-f4785d3ebb15,IM_bK7BuwiIXqcxiMm,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__21474.0__NVB_C009_l10n512_S12345T692_z54__jet.png,f3fb2a22-e2b8-3232-a826-2b6e5ee1fad7,IM_bKrDpGm0mJq443c,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__247.760__NVB_C009_l10n512_S12345T692_z54__jet.png,649f5279-c4da-3a27-8db5-a681a2891604,IM_cAr6YNOF4WSrn8y,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__2474.03__NVB_C009_l10n512_S12345T692_z54__jet.png,f6e1a7a3-9c79-3a51-a16a-eeb3bee427b9,IM_0fkmyk7EZgqoIXs,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__25.0005__NVB_C009_l10n512_S12345T692_z54__jet.png,6c8a9fa6-d54d-3b0d-b93c-e540f58ec22c,IM_bkeH5ceZ6ADYO1w,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__2510.36__NVB_C009_l10n512_S12345T692_z54__jet.png,d8050222-2f20-3abc-a445-f7101f2cb20f,IM_74lrvv2ANsDC9JI,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__276.153__NVB_C009_l10n512_S12345T692_z54__jet.png,dbbf053a-20c6-319e-95a1-71ea997876a6,IM_b7S9vGcf54Svem2,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__29.2104__NVB_C009_l10n512_S12345T692_z54__jet.png,8592b087-cd10-3cb2-bbf3-23ad2d685dff,IM_ex0bEAAMQeTlGPI,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__5.39600__NVB_C009_l10n512_S12345T692_z54__jet.png,9083f249-18fa-3bb2-9685-ddc9c9820663,IM_eXN1pamxjOc2dX8,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__50.6729__NVB_C009_l10n512_S12345T692_z54__jet.png,76397b90-dac7-3b7a-994f-d42245c9a9d5,IM_bkf4GYwxSbPMpeu,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__5074.82__NVB_C009_l10n512_S12345T692_z54__jet.png,ca8af1e7-babb-368d-9061-42ae93478db8,IM_b9R8qoXbx2S3mxo,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__516.683__NVB_C009_l10n512_S12345T692_z54__jet.png,ba7d383b-4475-32b1-8859-f27904e5954c,IM_eM17bcD2wiFBMdE,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__7285.65__NVB_C009_l10n512_S12345T692_z54__jet.png,bcb9bf49-bf09-3f5e-8a1f-1ef00ef568d0,IM_eJ6X511ZsgcK4m2,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__77.3667__NVB_C009_l10n512_S12345T692_z54__jet.png,cbcda073-4232-3667-8eb8-64cda654c1b4,IM_afX2PK1O2RvF2jc,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__8.17334__NVB_C009_l10n512_S12345T692_z54__jet.png,d1ee7165-ea65-382c-b36d-95fcacbf4d5c,IM_8dLdmerytxOZpuS,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__805.253__NVB_C009_l10n512_S12345T692_z54__jet.png,00b4537c-2d93-3549-914e-9d7e4d74da07,IM_6MaeIgpwNiHNqYu,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__9538.60__NVB_C009_l10n512_S12345T692_z54__jet.png,65295325-a353-3635-82aa-54392aa280a2,IM_8JqhxrUsfGhtb5I,syncDarwin/images/imageDB/temperature_zfp_jet
temperature_zfp_abs__10.7725__NVB_C009_l10n512_S12345T692_z54__plasma.png,12c8a0c7-85c4-3881-bedc-ad1581d3645a,IM_bkC0DNkTG5c4rEq,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__1037.16__NVB_C009_l10n512_S12345T692_z54__plasma.png,d521335b-0daf-338b-90fb-c7d8e356a954,IM_0Mwey0YikFD6tUi,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__105.853__NVB_C009_l10n512_S12345T692_z54__plasma.png,8ff6f829-26f7-3f2c-9998-3dea5e6b5df1,IM_2rX0hVsFxqN6gzs,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__12.7065__NVB_C009_l10n512_S12345T692_z54__plasma.png,57c746d4-b776-3426-a9fc-9bbf9049f11d,IM_aaP0t9FYDLnarbw,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__1298.79__NVB_C009_l10n512_S12345T692_z54__plasma.png,b8923ee4-d2bf-3a99-9656-d35ded17c35f,IM_1LDzt4plmeWO1sq,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__134.604__NVB_C009_l10n512_S12345T692_z54__plasma.png,d77b8607-5081-3298-a936-bb2d62b3e837,IM_7WDV9el2qNsmtT0,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__13916.4__NVB_C009_l10n512_S12345T692_z54__plasma.png,961fcf77-369b-39e4-aa50-5a78ac51f1aa,IM_8Brvr4DzGkoTaw6,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__14.8223__NVB_C009_l10n512_S12345T692_z54__plasma.png,f65ce3a7-d573-3e89-816f-ef79daa066cc,IM_2hsLT7384N2R0IS,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__1491.37__NVB_C009_l10n512_S12345T692_z54__plasma.png,fbf947d9-b6df-3cf3-a3f5-a7bc5935786c,IM_b3CGFbdoxgepJxI,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__15074.4__NVB_C009_l10n512_S12345T692_z54__plasma.png,2ab2af60-9513-3c37-8d60-0c6f5d13f659,IM_efZ1WvxkImb7t8q,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__15498.6__NVB_C009_l10n512_S12345T692_z54__plasma.png,44862298-cabf-3778-8968-309346e60766,IM_0B2ZMLr17oyczno,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__159.592__NVB_C009_l10n512_S12345T692_z54__plasma.png,94f28e96-0c53-3145-8bb4-812f45d61658,IM_0rDjQ9MP8DUcBg2,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__178.649__NVB_C009_l10n512_S12345T692_z54__plasma.png,d4bdcc90-fde1-3aab-a677-4e883019d62b,IM_2sMfeGbKSR5Fy3c,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__18.8945__NVB_C009_l10n512_S12345T692_z54__plasma.png,b1ed96f8-be41-33a5-90f6-a1f7e5b6e725,IM_833JcYovorw6DvE,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__1818.22__NVB_C009_l10n512_S12345T692_z54__plasma.png,a9a9d183-2f0a-3670-b284-1eae8ace9d10,IM_8dCOTamddP7azxI,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__18728.9__NVB_C009_l10n512_S12345T692_z54__plasma.png,f44855d3-7c33-3d98-b9f7-fbb92b4e45d8,IM_72mv09I5ShCOAF8,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__2.85449__NVB_C009_l10n512_S12345T692_z54__plasma.png,b496d5d2-1780-3823-89d0-3476f1cdb561,IM_5b831772CDJI9cq,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__2010.56__NVB_C009_l10n512_S12345T692_z54__plasma.png,30e267cc-ce98-3bad-99ef-6f4a913d9b8d,IM_aWTwPB0bNUdEXky,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__202.771__NVB_C009_l10n512_S12345T692_z54__plasma.png,b8e5cef0-92ac-3f10-b0de-d1e08c1837d1,IM_1ZbOQt4Ar5T00Yu,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__21.3691__NVB_C009_l10n512_S12345T692_z54__plasma.png,803858ea-4d07-3269-b3cb-7530d6253e15,IM_7UQNit1bbFQTnBY,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__21474.0__NVB_C009_l10n512_S12345T692_z54__plasma.png,88b15ab4-f2c0-374f-8455-503af1b4bd6d,IM_3w3PXqroRKriYDQ,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__247.760__NVB_C009_l10n512_S12345T692_z54__plasma.png,d4890ebb-f170-395a-88ef-5fd099a7a343,IM_czOzwlPXBOsO6Ts,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__2474.03__NVB_C009_l10n512_S12345T692_z54__plasma.png,78b56d48-6162-3085-a29c-2a783aea3293,IM_72kQfQERW5CH8YC,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__25.0005__NVB_C009_l10n512_S12345T692_z54__plasma.png,912f8c84-f0f8-324f-baef-90879b239401,IM_8wb62Xj8KKBVXgy,syncDarwin/images/imageDB/temperature_zfp_plasma
temperature_zfp_abs__2510.36__NVB_C009_l10n512_S12345T692_z54__plasma.png,058517e8-05a8-3ef7-bbca-11e23b90139f,IM_7PSVbfzzNLDnNfU,syncDarwin/images/imageDB/temperature_zfp_plasma
